housing_type;district;rooms;is_studio;total_area;living_area;kitchen_area;floor;num_floors;bathrooms_type;num_loggia;num_balcony;kitchen_and_living;condition;ceiling_height;nearest_metro_st;minutes_to_metro;num_freight_lift;num_passenger_lift;parking_type;building_type;furniture;price;deal_type;house_completion_year;first_floor_is_com;playground
Новостройка;Нижегородский;1;Нет;39,61761997;22,663197;7,99515576;4,0893131;12,81058385;Совмещенный;1;0;Да;Без отделки;2.8 ;Горького;4;1,019211;1,03653998;Подземная;Монолитный;Нет;11 249 583;Свободная продажа;1971,773363;Да;Да
Вторичка;Нижегородский;1;Нет;46,45656707;30,04127981;10,20577746;1,004246656;17,35016888;Совмещенный;0;1;Нет;Косметический;2.6;Нет;;0;0,956349904;Открытая;Блочный;Нет;6 722 843;Альтернативная;2065,391489;Нет;Нет
Вторичка;Нижегородский;2;Нет;41,87653879;24,48436786;7,917372588;2,945225167;11,66608301;Раздельный;1;0;Нет;Косметический;2.5 ;Горьковская ;;1,030221442;1,025529217;Открытая;Кирпичный;Да;8 524 832;Свободная продажа;1881,852725;Нет;Нет
Вторичка;Нижегородский;1;Нет;32,54696618;17,62120677;7,06343039;5,979162432;8,746295426;Совмещенный;0;1;Нет;Дизайнерский;2.5 ;Нет;;0;0,994095704;Открытая;Панельный;Да;6 846 205;Свободная продажа;1941,435526;Нет;Да
Вторичка;Приокский;2;Нет;44,70497596;28,1899029;8,667357767;9,77140169;10,00519679;Раздельный;1;0;Нет;Евро;2.6 ;Нет;;0;1,045034469;Открытая;Кирпичный;Да;8 571 821;Свободная продажа;1896,065948;Нет;Нет
Новостройка;Автозаводский;3;Нет;79,73954153;44,65192778;16,98373103;3,872013379;10,20339688;Раздельный;1;0;Да;Чистовая;2.7 ;Нет;;0,978667425;0,979716119;Открытая;Панельный;Нет;12 427 156;Долевое участие (214-ФЗ);2022,595246;Да;Да
Вторичка;Нижегородский;1;Да;21,3885012;9,556580967;4,457172561;3,917549196;14,15187113;Совмещенный;0;0;Да;Косметический;2.6;Горьковская ;18;0,986429778;0,969014064;Открытая;Монолитный;Да;6 445 370;Свободная продажа;2001,493352;Нет;Да
Вторичка;Сормовский;2;Нет;45,20424219;34,24560664;5,7928075;2,988500449;5,113589789;Совмещенный;0;1;Нет;Косметический;2.6;Бурнаковская ;10;0;0;Открытая;Панельный;Да;6 341 589;Свободная продажа;1969,094861;Нет;Да
Вторичка;Советский;2;Нет;62,4173051;35,714217;19,19359925;1,92856339;3,002602483;Совмещенный;0;0;Нет;Требует ремонта;2.7 ;Нет;;0;0;Открытая;Кирпичный;Нет;7 989 360;Свободная продажа;2044,815243;Нет;Да
Вторичка;Автозаводский;2;Нет;42,69965177;26,89526399;6,388672711;3,811101709;8,650513882;Раздельный;1;0;Нет;Евро;2.6 ;Комсосмольская;10;0,953018342;0,953435033;Открытая;Панельный;Да;6 087 960;Свободная продажа;2077,803848;Нет;Да
Новостройка;Приокский;1;Да;28,43944247;16,93255135;4,217747844;3,920075084;4,142591505;Совмещенный;0;0;Да;Предчистовая;2.7 ;Нет;;1,044682003;1,029575458;Открытая;Монолитный;Нет;3 896 733;Долевое участие (214-ФЗ);2124,848216;Да;Да
Новостройка;Кстовский;2;Нет;53,36383289;23,91871339;14,98824081;17,02600748;24,6099765;Совмещенный;0;0;Да;Чистовая;2.7 ;Нет;;0,978733046;1,009589917;Открытая;Панельный;Нет;7 362 365;Долевое участие (214-ФЗ);2009,602238;Да;Да
Вторичка;Советский;2;Нет;41,98190367;37,24687159;5,083013265;5,233604988;5,811717519;Раздельный;0;1;Нет;Косметический;2.6;Горьковская ;20;0;0;Открытая;Кирпичный;Нет;6 036 798;Свободная продажа;1909,544203;Нет;Да
Вторичка;Приокский;3;Нет;57,12155641;32,81127518;9,095396516;8,594380857;9,006683776;Раздельный;0;1;Нет;Требует ремонта;2.6 ;Нет;;0,976321881;1,049711081;Открытая;Панельный;Нет;7 740 996;Свободная продажа;1904,515421;Нет;Да
Вторичка;Советский;2;Нет;58,94402786;32,82117395;10,5718356;4,187530713;4,752371561;Совмещенный;0;1;Нет;Евро;2.6;Нет;;0;0;Открытая;Кирпичный;Да;7 830 499;Свободная продажа;1882,5923;Нет;Да
Новостройка;Советский;1;Нет;40,69085025;10,66907018;19,90441523;15,69763874;18,60595502;Совмещенный;0;0;Да;Чистовая;2.7 ;Горьковская ;17;0,965201414;0,993331945;Подземная;Панельный;Нет;11 358 341;Долевое участие (214-ФЗ);2013,744877;Да;Да
Вторичка;Нижегородский;3;Нет;159,5881969;101,846415;51,19228568;1,97688584;5,765475351;Раздельный;1;0;Нет;Требует ремонта;2.6;Горьковская;20;1,041132115;1,023599433;Подземная, открытая;Блочный;Нет;40 145 015;Свободная продажа;2092,330406;Нет;Да
Новостройка;Нижегородский;2;Нет;58,87615808;25,04840187;14,23873175;12,05387954;19,31049053;Совмещенный;0;0;Да;Без отделки;2.7 ;Нет;;0,977789798;0,969486354;Подземная, открытая;Монолитный;Нет;8 766 929;Долевое участие (214-ФЗ);2100,399475;Да;Да
Вторичка;Ленинский;2;Нет;43,99031147;29,20266336;5,949485497;3,030674662;5,074257995;Совмещенный;0;1;Нет;Евро;2.7 ;Заречная ;10;0;0;Открытая;Панельный;Да;6 567 455;Свободная продажа;1960,695918;Нет;Да
Вторичка;Прикоский;2;Нет;44,45257719;28,5378929;5,900818799;0,969392431;5,065497551;Совмещенный;0;0;Нет;Косметический;2.5 ;Нет;;0;0;Открытая;Кирпичный;Да;5 741 185;Свободная продажа;2057,338801;Нет;Да
Вторичка;Нижегородский;1;Нет;34,27293905;29,69286212;6,075704442;1,92164016;1,982951587;Совмещенный;0;0;Нет;Требует ремонта;4 ;Нет;;0;0;Открытая;Кирпичный;Да;10 170 403;Свободная продажа;1825,9978;Нет;Да
Вторичка;Нижегородский;3;Нет;99,07804007;58,14250666;14,77435461;11,52473757;14,86487755;Раздельный;1;0;Нет;Евро;2.8 ;Нет;;0,959746558;1,974484716;Открытая;Кирпичный;Да;14 213 965;Свободная продажа;2093,824283;Нет;Да
Вторичка;Сормовский;1;Нет;35,04112697;16,6836854;8,092144107;4,198768756;9,679089537;Совмещенный;1;0;Нет;Дизайнерский;2.5 ;Нет;;0;0,993601427;Открытая;Панельный;Да;6 426 660;Свободная продажа;1977,865036;Нет;Да
Вторичка;Советский;1;Нет;30,49579917;19,56644243;5,359856711;1,02204943;4,783698255;Совмещенный;0;0;Нет;Евро;2.5 ;Нет;;0;0;Открытая;Панельный;Да;5 200 409;Свободная продажа;2037,026927;Нет;Нет
Вторичка;Ленинский;3;Нет;75,28157128;61,16054941;11,59766826;7,88357095;10,12972891;Раздельный;1;0;Нет;Евро;2.6 ;Ленинская;5;0;0,950381091;Открытая;Кирпичный;Нет;12 428 707;Свободная продажа;1969,347218;Нет;Нет
Вторичка;Сормовский;2;Нет;42,8756747;23,14405733;8,556486207;1,020293299;9,364396686;Совмещенный;1;0;Нет;Косметический;2.5 ;Нет;;0;0,999848013;Открытая;Кирпичный;Да;6 048 121;Альтернативная;1910,934709;Нет;Да
Новостройка;Канавинский;1;Да;28,13464981;9,416913935;10,69300294;13,36967285;24,53317754;Раздельный;0;0;Да;Предчистовая;2.7 ;Чкаловская;1;0,958928636;0,988964534;Подземная;Монолитно-кирпичный;Нет;8 459 967;Долевое участие (214-ФЗ);2074,313055;Да;Да
Вторичка;Канавинский ;3;Нет;63,05635353;42,73724728;6,917522729;8,232471378;9,050898979;Раздельный;1;1;Нет;Требует ремонта;2.6 ;Стрелка;17;0;1,022101044;Открытая;Панельный;Да;7 539 913;Свободная продажа;1950,472404;Нет;Да
Вторичка;Автозаводский;2;Нет;43,7095118;27,88129666;5,637646623;1,023655909;4,916411918;Совмещенный;0;0;Нет;Косметический;2.6;Парк культуры;13;0;0;Открытая;Кирпичный;Да;5 485 443;Свободная продажа;1959,19636;Нет;Да
Новостройка;Приокский;1;Да;28,9977802;16,31248047;4,322672288;1,948549696;3,830795156;Совмещенный;0;0;Да;Предчистовая;2.7 ;Нет;;1,043650032;0,994256874;Открытая;Монолитный;Нет;3 831 104;Долевое участие (214-ФЗ);1947,324937;Да;Да
Вторичка;Канавинский ;1;Нет;41,79041989;17,55356251;11,62739391;9,058516622;12,55770494;Совмещенный;1;0;Нет;Евро;2.5 ;Стрелка ;20;1,030995741;1,002025989;Открытая;Панельный;Да;7 857 738;Свободная продажа;1992,411966;Нет;Да
Вторичка;Ленинский;2;Нет;49,55127196;31,41930302;6,886751079;4,147774233;9,31130426;Раздельный;1;0;Нет;Евро;2.5 ;Заречная;13;0;0,993766841;Открытая;Кирпичный;Да;9 019 629;Свободная продажа;1935,431314;Нет;Да
Вторичка;Ленинский;1;Нет;32,6736658;17,21518223;5,759965058;0,972373161;4,865148523;Совмещенный;0;0;Нет;Евро;2.6 ;Заречная;13;0;0;Открытая;Панельный;Нет;4 872 744;Свободная продажа;2047,046387;Нет;Да
Новостройка;Нижегородский;3;Нет;90,6145933;41,89032427;23,78728342;6,215605272;33,16207185;Раздельный;0;0;Да;Без отделки;2.7 ;Нет;;0,986791428;1,018467309;Подземная;Монолитный;Нет;18 506 477;Долевое участие (214-ФЗ);1999,718831;Да;Да
Вторичка;Нижегородский;1;Да;25,96722802;17,23023614;4,123446736;2,914202077;8,826949939;Совмещенный;0;0;Нет;Косметический;2.6;Горьковская ;20;0;1,032845461;Открытая;Кирпичный;Да;6 041 775;Свободная продажа;2065,110252;Нет;Нет
Вторичка;Канавинский ;2;Нет;72,82360041;33,36757817;11,6502157;4,107497272;14,3266311;Раздельный;1;0;Нет;Косметический;2.6 ;Стрелка ;20;0,958901098;1,005717083;Подземная, открытая;Монолитно-кирпичный;Да;12 265 437;Свободная продажа;2009,154396;Нет;Нет
Новостройка;Ленинский;1;Нет;44,33584546;36,30226473;10,01025281;4,972431154;15,70068209;Совмещенный;1;0;Да;Без отделки;2.7 ;Чкаловская;8;0,989115579;1,002494647;Подземная;Монолитный;Нет;7 549 066;Долевое участие (214-ФЗ);2053,362129;Да;Да
Вторичка;Канавинский ;2;Нет;48,08917003;30,76416643;6,522967525;3,964486576;5,171960513;Раздельный;0;1;Нет;Косметический;2.6;Нет;;0;0;Открытая;Кирпичный;Нет;6 165 429;Свободная продажа;2036,086249;Нет;Нет
